"","Correlation","Protein"
"PDS5A",0.533083720532365,"PDS5A"
"POLE",0.0717308735756918,"POLE"
"ALYREF",0.386173507971232,"ALYREF"
"DDX21",0.553814890042418,"DDX21"
"MDH2",0.536284206942215,"MDH2"
"DDX10",0.358225174583355,"DDX10"
"RALY",0.551932951722843,"RALY"
"IDUA",0.446941045606229,"IDUA"
"SF3B2",0.198657928843114,"SF3B2"
"IWS1",0.35384715617213,"IWS1"
"ATRN",0.379807163010427,"ATRN"
"ADH7",0.0272727272727273,"ADH7"
"APIP",0.552309406142687,"APIP"
"PRPF8",0.132635347530715,"PRPF8"
"ENAH",0.650425026261201,"ENAH"
"POLG",0.116122946149419,"POLG"
"COL18A1",0.682825764905893,"COL18A1"
"ENO1",0.416378812738272,"ENO1"
"PGK1",0.382453697661846,"PGK1"
"NOL7",0.186278389411149,"NOL7"
"MMUT",0.448229703857054,"MMUT"
"IRS4",0.192521130367967,"IRS4"
"FYCO1",0.447162274371541,"FYCO1"
"ISG20L2",0.267434347657977,"ISG20L2"
"GSR",0.719655713210295,"GSR"
"TOR1AIP2",0.418650303022525,"TOR1AIP2"
"ADD1",0.245471785479183,"ADD1"
"LIG3",0.700035914235163,"LIG3"
"ACAT1",0.707545016629697,"ACAT1"
"HSD17B4",0.596531332630307,"HSD17B4"
"ACADM",0.681253692328727,"ACADM"
"SCG2",0.0618965664495531,"SCG2"
"WDR47",0.575702075702076,"WDR47"
"POLA1",0.306244502812786,"POLA1"
"FLOT1",0.509985656294075,"FLOT1"
"COL11A1",0.668409290446165,"COL11A1"
"LMNA",0.843910378333923,"LMNA"
"ALDH5A1",0.588961788228354,"ALDH5A1"
"SLC25A5",0.40595097630859,"SLC25A5"
"RNF113A",0.551164492069408,"RNF113A"
"NDUFV1",-0.012748243108556,"NDUFV1"
"MYO18A",0.673147493091491,"MYO18A"
"CHD4",0.527678914125339,"CHD4"
"COTL1",0.653661819684799,"COTL1"
"CCAR2",0.71480405275692,"CCAR2"
"NMT1",0.410799781394552,"NMT1"
"SEC23IP",0.456383184056489,"SEC23IP"
"PABPC1",0.216589463294207,"PABPC1"
"HCFC1",0.535172897618521,"HCFC1"
"GNB1",0.401670019310459,"GNB1"
"VPS35",0.25416225628272,"VPS35"
"CRYZL1",0.246379822634077,"CRYZL1"
"VWA5B2",0.314046121593291,"VWA5B2"
"PLOD2",0.808845395774502,"PLOD2"
"DDX41",0.144767760566166,"DDX41"
"LSS",0.480200010509998,"LSS"
"COA7",0.432497395525087,"COA7"
"ESYT2",0.751537629507719,"ESYT2"
"MMS19",0.249453582081417,"MMS19"
"PSTPIP2",0.540140688633839,"PSTPIP2"
"GNL1",0.491074639366901,"GNL1"
"PCSK1",0.598427887901572,"PCSK1"
"RAD50",0.410939808924796,"RAD50"
"LMO7",0.827641852485784,"LMO7"
"LASP1",0.521333410494966,"LASP1"
"L2HGDH",0.378794577514509,"L2HGDH"
"RBM17",0.498884826591766,"RBM17"
"EGFR",0.853918413189559,"EGFR"
"GNB2",0.430966052849183,"GNB2"
"VAT1",0.800474681143467,"VAT1"
"VAT1L",0.54002574002574,"VAT1L"
"HGS",0.331280695812466,"HGS"
"DSP",0.66264110235781,"DSP"
"ARRB2",0.469840478564307,"ARRB2"
"ARRB1",0.600772999963313,"ARRB1"
"SNU13",0.245619770349805,"SNU13"
"FGD4",0.265731541009156,"FGD4"
"SHC1",0.41937246679679,"SHC1"
"TPP2",0.665326010367254,"TPP2"
"UBA6",0.374068354239678,"UBA6"
"PDCD11",0.412274348067602,"PDCD11"
"MAP2K6",0.252568517382895,"MAP2K6"
"KLC1",0.331283256321702,"KLC1"
"SERPINB5",0.577868231870737,"SERPINB5"
"LMNB1",0.522338909358685,"LMNB1"
"PSMC2",0.220481047363787,"PSMC2"
"ACTN1",0.804306482019857,"ACTN1"
"ACTN4",0.7928817650735,"ACTN4"
"SUPT4H1",0.125659579410477,"SUPT4H1"
"PPIL4",0.302681464123629,"PPIL4"
"DNAAF5",0.331108366214463,"DNAAF5"
"WDR11",0.0930709232722656,"WDR11"
"GLUL",0.361622489017289,"GLUL"
"GRWD1",0.396988624701993,"GRWD1"
"PELP1",0.27527814548485,"PELP1"
"VPS13C",0.32653999327612,"VPS13C"
"GFRA2",0.499596774193548,"GFRA2"
"AKR1B10",0.737279078098877,"AKR1B10"
"KBTBD11",0.533276386578549,"KBTBD11"
"FAM3C",0.691316825874437,"FAM3C"
"PCLAF",0.436605766291298,"PCLAF"
"RPA2",0.608205681032655,"RPA2"
"CCND1",0.354743083003953,"CCND1"
"HNRNPM",0.282139495208945,"HNRNPM"
"DNMT1",0.608118650603817,"DNMT1"
"GPATCH11",0.491682231090826,"GPATCH11"
"RPS3A",0.366498303692244,"RPS3A"
"IQGAP3",0.305430876669605,"IQGAP3"
"MIPEP",0.666096290775455,"MIPEP"
"GNL3L",0.197700642107532,"GNL3L"
"PC",0.706048957319794,"PC"
"ACOX1",0.449860434825363,"ACOX1"
"CCT3",0.2672151387841,"CCT3"
"GAK",0.383207141861263,"GAK"
"GMPS",0.432879970205277,"GMPS"
"SMCHD1",0.565094532418476,"SMCHD1"
"KIFC1",0.497282705312134,"KIFC1"
"PNP",0.626259342119671,"PNP"
"CHID1",0.474539727743485,"CHID1"
"ATP1A1",0.630167353540763,"ATP1A1"
"IPO7",0.464229073080532,"IPO7"
"RPS3",0.192063832527684,"RPS3"
"ACTR1A",0.45473001457785,"ACTR1A"
"ZAP70",0.850756302521008,"ZAP70"
"JPH1",0.458610085507987,"JPH1"
"GORASP2",0.492438092656854,"GORASP2"
"UCKL1",0.247929650815333,"UCKL1"
"ERLIN2",0.72369212991599,"ERLIN2"
"DYNC1I2",0.262737630047847,"DYNC1I2"
"CACNA2D2",0.305587557603687,"CACNA2D2"
"ANXA5",0.745399520559018,"ANXA5"
"ERLIN1",0.751660945961674,"ERLIN1"
"HMGN2",0.510251398865287,"HMGN2"
"GPRIN1",0.607470029628825,"GPRIN1"
"JMJD6",0.421235223309361,"JMJD6"
"RNASEH2A",0.236805089746248,"RNASEH2A"
"SPEN",0.164703294337279,"SPEN"
"ELAC2",0.552459703728198,"ELAC2"
"PGAM5",0.420274408227671,"PGAM5"
"AHSA1",0.406646150647934,"AHSA1"
"EYA3",0.336585365853659,"EYA3"
"TUFM",0.446536692855112,"TUFM"
"LRPPRC",0.44309873923719,"LRPPRC"
"SYNE2",0.56902538713508,"SYNE2"
"AP1G1",0.382967230992749,"AP1G1"
"MPRIP",0.568957221574849,"MPRIP"
"DHX37",0.255158640680854,"DHX37"
"ITPR2",0.331669277880644,"ITPR2"
"SCP2",0.609300186129852,"SCP2"
"LETM1",0.40279053337343,"LETM1"
"SOD1",0.36010254533125,"SOD1"
"SART1",0.387159817725176,"SART1"
"CHAF1A",0.42658089843925,"CHAF1A"
"EIF3G",0.419159846587067,"EIF3G"
"CLTC",0.48811502602533,"CLTC"
"WBP11",0.502842843305087,"WBP11"
"ACSM3",0.499128919860627,"ACSM3"
"PTGFRN",0.744184748742285,"PTGFRN"
"ATP6V0D1",0.299515794241448,"ATP6V0D1"
"SAMHD1",0.541182263008953,"SAMHD1"
"PALD1",0.60760187954832,"PALD1"
"PITPNB",0.432038925161695,"PITPNB"
"UBE2T",0.490779233160718,"UBE2T"
"KIAA1143",0.421422653648626,"KIAA1143"
"PRDX1",0.406225769260049,"PRDX1"
"PSMA1",0.127111644170774,"PSMA1"
"CHGB",0.658323765786452,"CHGB"
"ACLY",0.562615559628587,"ACLY"
"ACSL3",0.70516978523075,"ACSL3"
"PRRC2C",0.389536422249355,"PRRC2C"
"DAD1",0.132509076063977,"DAD1"
"GUSB",0.549153424632093,"GUSB"
"SERPINB6",0.630113135759364,"SERPINB6"
"SERPINB10",0.608791208791209,"SERPINB10"
"FKBP8",0.337281965765953,"FKBP8"
"CCDC97",0.228651754499067,"CCDC97"
"MYH9",0.747195637516521,"MYH9"
"SART3",0.637813025343298,"SART3"
"SMS",0.574356485765236,"SMS"
"DLD",0.558041398979149,"DLD"
"CTPS2",0.476614219585196,"CTPS2"
"ITGA4",0.693716719914803,"ITGA4"
"MRPL24",0.239482726005092,"MRPL24"
"RPS21",0.118697990938277,"RPS21"
"ATP5F1A",0.32140570950748,"ATP5F1A"
"CA1",0.754545454545455,"CA1"
"FUOM",0.1,"FUOM"
"CD109",0.680952998069722,"CD109"
"PTK7",0.79841723040376,"PTK7"
"BCAM",0.805390660041158,"BCAM"
"IGLL1",0.521370967741936,"IGLL1"
"TMED1",0.554178335549575,"TMED1"
"PDZK1IP1",0.477212866150531,"PDZK1IP1"
"COX7A2L",0.045884763978351,"COX7A2L"
"UBXN7",0.517385019249426,"UBXN7"
"TERF2IP",0.580213851985398,"TERF2IP"
"LHPP",0.363526352478598,"LHPP"
"RPS8",0.269148838192124,"RPS8"
"PSMC6",0.134360529056938,"PSMC6"
"CES2",0.590290069717877,"CES2"
"HSP90AB1",0.345463303762956,"HSP90AB1"
"RPSA",0.364314582843365,"RPSA"
"AHNAK",0.80753551265949,"AHNAK"
"RPS18",0.232840341435175,"RPS18"
"EIF2S1",0.351772939935752,"EIF2S1"
"ABCE1",0.463248862299229,"ABCE1"
"GLG1",0.587126676024059,"GLG1"
"WAS",0.354326626732626,"WAS"
"LACTB2",0.73671776341573,"LACTB2"
"ATP5F1C",0.122448486589794,"ATP5F1C"
"PAIP1",0.43200036495404,"PAIP1"
"ABHD10",0.409314194023195,"ABHD10"
"ALCAM",0.832835025264521,"ALCAM"
"GLTP",0.460611103259085,"GLTP"
"NPM1",0.525738646918104,"NPM1"
"ATP5F1B",0.299197843333945,"ATP5F1B"
"SGSH",0.149050057396396,"SGSH"
"UBE2L3",0.277465924575224,"UBE2L3"
"RAB14",0.600249798072405,"RAB14"
"LARS2",0.351088997620416,"LARS2"
"KRT17",0.745663921876704,"KRT17"
"KRT14",0.652029008691943,"KRT14"
"UTRN",0.548711449737341,"UTRN"
"OXR1",0.588606000234384,"OXR1"
"NCAPG2",0.250214329454991,"NCAPG2"
"RRAS",0.747726094546503,"RRAS"
"UTP20",0.351629928339915,"UTP20"
"SORT1",0.565944114607231,"SORT1"
"CYCS",0.278900834178948,"CYCS"
"ARHGEF1",0.630368838660818,"ARHGEF1"
"OPTN",0.382600041136792,"OPTN"
"MYH14",0.127654281197361,"MYH14"
"SLC3A2",0.653983726732184,"SLC3A2"
"LSG1",0.409659820551355,"LSG1"
"RHOT2",0.288200425292701,"RHOT2"
"HGH1",0.495589828429213,"HGH1"
"ITGAL",0.690621999359863,"ITGAL"
"SERPINB9",0.704399030274695,"SERPINB9"
"SERPINB1",0.625514154527179,"SERPINB1"
"FLII",0.312757819864577,"FLII"
"UQCRC1",0.158670028543218,"UQCRC1"
"SLC39A4",0.412235817575083,"SLC39A4"
"DNAJC13",0.436908279018485,"DNAJC13"
"IARS2",0.642398947302424,"IARS2"
"MYH10",0.785016543064984,"MYH10"
"HADHA",0.322433963133013,"HADHA"
"PGM1",0.457308511734609,"PGM1"
"GTPBP8",0.0535343333458023,"GTPBP8"
"ISYNA1",0.618814133170169,"ISYNA1"
"ITGA2",0.76606637924714,"ITGA2"
"NUP205",0.0488105399240303,"NUP205"
"ALDH1A2",0.042177727784027,"ALDH1A2"
"CEND1",0.726246315842507,"CEND1"
"NHP2",0.0974077078199483,"NHP2"
"UBA2",0.584177656194331,"UBA2"
"ALDH1L2",0.43186817952835,"ALDH1L2"
"HLA-B",0.672180727640656,"HLA-B"
"RABGGTA",0.418140932736165,"RABGGTA"
"CCDC93",0.171440714933572,"CCDC93"
"MORF4L2",0.484070602093139,"MORF4L2"
"COL2A1",0.510714285714286,"COL2A1"
"POLR2H",0.297077475512646,"POLR2H"
"SNAP25",0.515384221136434,"SNAP25"
"PRPH",0.71718667371761,"PRPH"
"THOC2",0.205025883968396,"THOC2"
"CDK6",0.58146508835848,"CDK6"
"EHD4",0.694836014661334,"EHD4"
"RPS14",0.289665033291435,"RPS14"
"PACSIN3",0.709692878643485,"PACSIN3"
"ROCK2",0.462648629955644,"ROCK2"
"SEC16A",0.476288160420801,"SEC16A"
"TMEM201",-0.0225736059461777,"TMEM201"
"BMS1",0.292862709535409,"BMS1"
"LAMC2",0.642451568698958,"LAMC2"
"CMTR1",0.412618416591355,"CMTR1"
"FLG",0.547570850202429,"FLG"
"TBC1D9B",0.208512511443751,"TBC1D9B"
"NCBP3",0.435632905437382,"NCBP3"
"UPF1",0.430778587863551,"UPF1"
"MAN1B1",0.503090265129136,"MAN1B1"
"MELTF",0.700470645019914,"MELTF"
"MRE11",0.467552428629084,"MRE11"
"USP15",0.399518108663365,"USP15"
"PSMC4",0.0986152872721466,"PSMC4"
"NUP50",0.597741043121438,"NUP50"
"MBD1",0.33353442025714,"MBD1"
"ERH",0.111776825214525,"ERH"
"DCT",0.650707850707851,"DCT"
"NUP98",0.252126163380267,"NUP98"
"NUFIP2",0.328273587190516,"NUFIP2"
"PTPRC",0.605430608019472,"PTPRC"
"EHMT1",0.427760911549721,"EHMT1"
"BRD3",0.503098669724397,"BRD3"
"TNFRSF8",0.845702306079664,"TNFRSF8"
"LGALS8",0.437781761783312,"LGALS8"
"DES",0.102108281650423,"DES"
"GTPBP4",0.293675053166173,"GTPBP4"
"SSRP1",0.402769456264859,"SSRP1"
"UGP2",0.459643178620954,"UGP2"
"NCSTN",0.562565281798379,"NCSTN"
"BZW2",0.58257058924713,"BZW2"
"CAT",0.781936352810212,"CAT"
"TRIM28",0.485909831762533,"TRIM28"
"C17orf49",0.427548069691984,"C17orf49"
"ESRP2",0.449504775127638,"ESRP2"
"IL4I1",0.522033898305085,"IL4I1"
"CAMSAP1",0.531750091340884,"CAMSAP1"
"CLSPN",0.32781954887218,"CLSPN"
"TJP2",0.758133992102,"TJP2"
"ASNS",0.452629090912555,"ASNS"
"LIMD1",0.453939099668491,"LIMD1"
"FNBP1",0.708414160158207,"FNBP1"
"PSMC3IP",0.230059685295713,"PSMC3IP"
"ABCC4",0.56308448472561,"ABCC4"
"CHMP2A",0.455270925432197,"CHMP2A"
"URB1",-0.0674249702422295,"URB1"
"SMARCE1",0.279129436967521,"SMARCE1"
"MVP",0.783255122451442,"MVP"
"SELENOH",0.248762103354721,"SELENOH"
"RBM26",0.580436647873573,"RBM26"
"DNTT",0.625,"DNTT"
"KRT7",0.874449154410033,"KRT7"
"CASZ1",0.531469825990374,"CASZ1"
"BLOC1S4",0.247860945897081,"BLOC1S4"
"DDX24",0.484024937987439,"DDX24"
"KRT1",0.0417942471481177,"KRT1"
"KRT8",0.917612257604812,"KRT8"
"PAPSS2",0.673729676114592,"PAPSS2"
"CHDH",0.75699339482178,"CHDH"
"ASMTL",0.519611340069785,"ASMTL"
"WBP2",0.408882978256172,"WBP2"
"DNAJB2",0.356624423092067,"DNAJB2"
"FLNA",0.788763192396416,"FLNA"
"TBC1D15",0.490190109358773,"TBC1D15"
"ARMC1",0.392770155083453,"ARMC1"
"RAD51C",0.189766407119021,"RAD51C"
"ITGA6",0.80455984107623,"ITGA6"
"POLR3A",0.0814626698923252,"POLR3A"
"SPATS2",0.45449764491823,"SPATS2"
"PCSK1N",0.506304771178189,"PCSK1N"
"GOT2",0.479773981078097,"GOT2"
"ARL6IP4",0.227476305615507,"ARL6IP4"
"PPL",0.464662005635947,"PPL"
"PNMA5",0.692982456140351,"PNMA5"
"RABEP2",0.348350740581149,"RABEP2"
"MCM6",0.601522728966597,"MCM6"
"HNRNPUL1",0.472738174762283,"HNRNPUL1"
"PTPA",0.184975880324587,"PTPA"
"GTF2F2",0.288126343834549,"GTF2F2"
"ME1",0.624518459614196,"ME1"
"GAP43",0.635794655414909,"GAP43"
"MUC5AC",0.252008456659619,"MUC5AC"
"C1orf116",0.430888828641144,"C1orf116"
"CLUH",0.478944554867174,"CLUH"
"KIF22",0.469192314552867,"KIF22"
"NACC1",0.353325683823956,"NACC1"
"LUZP1",0.629605641096215,"LUZP1"
"TYMS",0.450441138200687,"TYMS"
"TBCA",0.411214499785074,"TBCA"
"ANXA2",0.862886275451091,"ANXA2"
"ZFR",0.259755252849768,"ZFR"
"RPS2",0.300343369212561,"RPS2"
"GOLGA5",0.676681474697041,"GOLGA5"
"ADO",0.330073514869577,"ADO"
"ESYT1",0.603055885671601,"ESYT1"
"PCNA",0.505745378336046,"PCNA"
"DYNC1LI1",0.486342602200888,"DYNC1LI1"
"KLHL7",0.26441776253097,"KLHL7"
"DHRS2",0.600308938412371,"DHRS2"
"CHURC1",-0.025064240572262,"CHURC1"
"KIF23",0.183967416362716,"KIF23"
"SURF6",0.261727219342238,"SURF6"
"CANX",0.703328111051782,"CANX"
"RALB",0.752505599392353,"RALB"
"DBNL",0.501195435709078,"DBNL"
"SMC3",0.48630783678898,"SMC3"
"SPART",0.632360044850538,"SPART"
"ARHGAP45",0.797609915620332,"ARHGAP45"
"PNO1",0.208928736358579,"PNO1"
"TFIP11",0.13486715081905,"TFIP11"
"SETD3",0.257887103033541,"SETD3"
"ACAA1",0.612585291396698,"ACAA1"
"RCN2",0.712503873760466,"RCN2"
"DNM1L",0.514739985999789,"DNM1L"
"RMDN3",0.492565540238876,"RMDN3"
"ITGA7",0.470168855534709,"ITGA7"
"TMEM132A",0.238956852977804,"TMEM132A"
"GRB2",0.574236764042086,"GRB2"
"NKAP",0.367408481887239,"NKAP"
"TPM1",0.780824376065501,"TPM1"
"TPM4",0.697201147120581,"TPM4"
"ANKLE2",0.292211630284528,"ANKLE2"
"TOP1",0.579356833760665,"TOP1"
"TMEM87A",0.423620025673941,"TMEM87A"
"KLC2",0.364794755136548,"KLC2"
"MRPS26",0.201256111443008,"MRPS26"
"FUNDC2",0.464934729858448,"FUNDC2"
"ITGB4",0.781292797191429,"ITGB4"
"ARHGDIA",0.477046136796404,"ARHGDIA"
"THRAP3",0.293947419102323,"THRAP3"
"EXOSC8",0.263337607853247,"EXOSC8"
"ALB",-0.069756703909646,"ALB"
"PAG1",0.744655449363988,"PAG1"
"CGGBP1",0.615202961969368,"CGGBP1"
"UPP1",0.537127895975886,"UPP1"
"ENOPH1",0.479255826896906,"ENOPH1"
"SEC24B",0.208410020283182,"SEC24B"
"PHF6",0.684317545017236,"PHF6"
"RNPEP",0.514966994893653,"RNPEP"
"APBB1IP",0.624783182918776,"APBB1IP"
"FIP1L1",0.402334865113892,"FIP1L1"
"PRKCD",0.711312768918453,"PRKCD"
"ATXN10",0.416332465054887,"ATXN10"
"CDC37L1",0.892156862745098,"CDC37L1"
"BCLAF1",0.329898131541892,"BCLAF1"
"HNRNPU",0.356925512971552,"HNRNPU"
"ITGA2B",0.803571428571428,"ITGA2B"
"AASS",0.508355090287864,"AASS"
"PARP4",0.320535069231119,"PARP4"
"NOP2",0.477777668039507,"NOP2"
"DDX55",0.265738499211951,"DDX55"
"HINT2",0.584977915930435,"HINT2"
"PARP2",0.145717463848721,"PARP2"
"ATXN2L",0.459197800067518,"ATXN2L"
"PXDN",0.640632515440996,"PXDN"
"FLNC",0.511685069715601,"FLNC"
"ATAD3A",0.37150605762523,"ATAD3A"
"ANXA9",0.412260499464575,"ANXA9"
"KRT18",0.896193387886937,"KRT18"
"PKM",0.424846265217087,"PKM"
"P4HB",0.766452113789939,"P4HB"
"FAM120A",0.514389002808299,"FAM120A"
"COX6B1",0.251566941467428,"COX6B1"
"RPS19BP1",-0.0507322561450195,"RPS19BP1"
"PML",0.834869273244641,"PML"
"FAT1",0.561112719469148,"FAT1"
"MTHFD1L",0.493328576173804,"MTHFD1L"
"TM9SF2",0.411080874620563,"TM9SF2"
"HNRNPA0",0.539506318790183,"HNRNPA0"
"SRRT",0.39817012353226,"SRRT"
"VPS25",0.129249314880345,"VPS25"
"RABEP1",0.360972525629327,"RABEP1"
"RCN3",0.769843101916514,"RCN3"
"RNF214",0.343421716401776,"RNF214"
"MCM4",0.414521755097735,"MCM4"
"FKBP7",0.671215287810684,"FKBP7"
"SRPK1",0.483190525759464,"SRPK1"
"POLR2A",0.34911102843672,"POLR2A"
"LSM14A",0.352767134487952,"LSM14A"
"EIF1AD",0.232410595055265,"EIF1AD"
"EHBP1L1",0.400567464104354,"EHBP1L1"
"GTSF1",0.705309205350118,"GTSF1"
"ATIC",0.505458700868149,"ATIC"
"DCTN1",0.325570131292257,"DCTN1"
"TMPPE",0.376076555023923,"TMPPE"
"COPG2",0.544174496342086,"COPG2"
"GANAB",0.629352265707727,"GANAB"
"PDCD10",0.29183736483051,"PDCD10"
"RBPMS",0.686194902206763,"RBPMS"
"THBS1",0.63976062265891,"THBS1"
"PSIP1",0.837311736828632,"PSIP1"
"PARP1",0.789297349045989,"PARP1"
"ZNF579",0.24279161811759,"ZNF579"
"SLK",0.357272548844427,"SLK"
"PSMD2",0.219885456074764,"PSMD2"
"CEP131",0.368824975230236,"CEP131"
"ASPH",0.874009118866984,"ASPH"
"SFPQ",0.345700027865814,"SFPQ"
"PSPC1",0.683650371286957,"PSPC1"
"PRPF4B",0.305324013985369,"PRPF4B"
"TMEM199",0.179878830177045,"TMEM199"
"CCDC9",0.454568466573926,"CCDC9"
"APRT",0.51659605128235,"APRT"
"CCDC6",0.506113932487422,"CCDC6"
"SPTBN1",0.744950275380946,"SPTBN1"
"MAP7D1",0.497153539331179,"MAP7D1"
"NLN",0.714322337971234,"NLN"
"IDI1",0.51447889927043,"IDI1"
"HNMT",0.37529634898056,"HNMT"
"GRAP2",0.501422475106686,"GRAP2"
"GCC2",0.213728071199217,"GCC2"
"GGCX",0.381399477161506,"GGCX"
"CACYBP",0.472780996424915,"CACYBP"
"GTF3C2",0.103362246266655,"GTF3C2"
"NACAD",0.578914027149321,"NACAD"
"BNIP1",0.320713454574065,"BNIP1"
"TRIM27",0.217068339156787,"TRIM27"
"SSB",0.442029242525969,"SSB"
"PSMD11",0.120807406641917,"PSMD11"
"CTTN",0.711664728165038,"CTTN"
"TPD52L2",0.593195532137368,"TPD52L2"
"MACF1",0.723653646401859,"MACF1"
"TPD52L1",0.433334824802132,"TPD52L1"
"NOL6",0.255707562650817,"NOL6"
"ALDH6A1",0.455538852855608,"ALDH6A1"
"DIAPH1",0.482898459929156,"DIAPH1"
"NCALD",0.408675799086758,"NCALD"
"HEBP2",0.515086171420164,"HEBP2"
"GATM",0.635850747043853,"GATM"
"JUNB",0.515293031512789,"JUNB"
"MAP1A",0.670137689246243,"MAP1A"
"ARPC4",0.511777155293042,"ARPC4"
"GAPDH",0.379181341927731,"GAPDH"
"SLC30A1",0.556788773158666,"SLC30A1"
"TOR4A",0.352958296326404,"TOR4A"
"TM9SF4",0.580553181307289,"TM9SF4"
"HEXIM1",0.413729407190101,"HEXIM1"
"LPCAT4",0.352308286484856,"LPCAT4"
"CENPF",0.401485586268556,"CENPF"
"RSU1",0.534453781512605,"RSU1"
"CDH17",0.753953629644629,"CDH17"
"RBM12B",0.11110175743975,"RBM12B"
"BCAP31",0.759573528160774,"BCAP31"
"MAP7D2",0.624155437645532,"MAP7D2"
"HMOX2",0.623154755922171,"HMOX2"
"KATNB1",0.149454811009544,"KATNB1"
"MYL6B",0.409134380400389,"MYL6B"
"ACTR3",0.441636133534974,"ACTR3"
"DIDO1",0.296687726360451,"DIDO1"
"LPGAT1",0.494164231657245,"LPGAT1"
"SQOR",0.80725914202982,"SQOR"
"HOXB9",0.350038197097021,"HOXB9"
"LSM8",0.35848608869969,"LSM8"
"CHORDC1",0.336677034458376,"CHORDC1"
"ILF3",0.27411482559135,"ILF3"
"RACK1",0.272376295773163,"RACK1"
"SIGIRR",0.439511444367288,"SIGIRR"
"NOL11",0.0715625849301102,"NOL11"
"GATAD2A",0.543167277333817,"GATAD2A"
"CPSF1",0.211658756416665,"CPSF1"
"MED24",0.00920467648475472,"MED24"
"TLK2",0.437931367577097,"TLK2"
"RRS1",0.303197946451218,"RRS1"
"LRRFIP2",0.498429975076229,"LRRFIP2"
"IGF2BP1",0.874508695851238,"IGF2BP1"
"OGDH",0.481962331660027,"OGDH"
"STOML2",0.442798117562197,"STOML2"
"TJP3",0.530660453940319,"TJP3"
"TJP1",0.723818516712031,"TJP1"
"LUC7L",0.460323933710749,"LUC7L"
"SPECC1",0.658922592302165,"SPECC1"
"STIM1",0.6139786311732,"STIM1"
"RMDN1",0.421231411653522,"RMDN1"
"NECTIN2",0.661886963504651,"NECTIN2"
"RALA",0.657357609893935,"RALA"
"EZR",0.688083067827165,"EZR"
"SARNP",0.223649914804663,"SARNP"
"DDAH1",0.531731164681963,"DDAH1"
"LUC7L2",0.604674018804469,"LUC7L2"
"TACC1",0.532187087412721,"TACC1"
"KIF2C",0.438580596701453,"KIF2C"
"CDS2",0.365420704359715,"CDS2"
"RTN4",0.823936201273812,"RTN4"
"DHX36",0.28847666558508,"DHX36"
"SEC23B",0.289752403271933,"SEC23B"
"HSPA4",0.406882214699454,"HSPA4"
"DIABLO",0.483516594980828,"DIABLO"
"APEH",0.558438882956187,"APEH"
"MTAP",0.477915385152838,"MTAP"
"ANLN",0.567881227455696,"ANLN"
"HTATSF1",0.567249441557068,"HTATSF1"
"INPP5D",0.792653075947932,"INPP5D"
"PLS3",0.633073361957298,"PLS3"
"SPINDOC",0.276783364771202,"SPINDOC"
"NEFM",0.576799930014872,"NEFM"
"UPF3B",0.4881567381758,"UPF3B"
"GPS1",0.160493867902909,"GPS1"
"USP47",0.294285216713452,"USP47"
"MVD",0.488944676626377,"MVD"
"KRT10",0.178967760731134,"KRT10"
"SEC23A",0.605846850446212,"SEC23A"
"ESD",0.577302916036172,"ESD"
"TACC3",0.397861000565443,"TACC3"
"EIF5B",0.387832042779263,"EIF5B"
"LIG1",0.517520774985788,"LIG1"
"PPIE",0.336490653524955,"PPIE"
"ZKSCAN1",0.341912072175636,"ZKSCAN1"
"GPKOW",0.394210425045177,"GPKOW"
"UBA3",0.418934288717755,"UBA3"
"NPLOC4",0.394637309080496,"NPLOC4"
"SCARF2",0.284196289700877,"SCARF2"
"CCT6A",0.0836402710928728,"CCT6A"
"GIT1",0.454887818085554,"GIT1"
"F5",0.038559898239593,"F5"
"RNF40",0.206969781372113,"RNF40"
"ANXA13",0.6981806968856,"ANXA13"
"SCLY",0.243649129503338,"SCLY"
"GET4",0.107914252868381,"GET4"
"SF3B3",0.24638442220997,"SF3B3"
"BZW1",0.399012590467644,"BZW1"
"HSPA4L",0.671567191426209,"HSPA4L"
"MYEF2",0.671196335507222,"MYEF2"
"EIF4A1",0.280521601794504,"EIF4A1"
"THOC5",0.114488868891035,"THOC5"
"KCNAB2",0.727825037495313,"KCNAB2"
"CCDC86",0.340546720347281,"CCDC86"
"ANKHD1",0.25414510988203,"ANKHD1"
"AASDHPPT",0.486555045906333,"AASDHPPT"
"TFAM",0.503955068023603,"TFAM"
"RCC1",0.501695360850959,"RCC1"
"ENPP1",0.640728979961424,"ENPP1"
"AMOT",-0.0682137834036568,"AMOT"
"TRIO",0.580275666197238,"TRIO"
"ECHS1",0.66690847011279,"ECHS1"
"RDX",0.71007004217085,"RDX"
"CCT5",0.0630399751414557,"CCT5"
"CCT4",0.247867277999121,"CCT4"
"ZNF768",0.271229270860753,"ZNF768"
"TARDBP",0.382776258987459,"TARDBP"
"NAA15",0.417584734523886,"NAA15"
"PPA2",0.680013447164003,"PPA2"
"TTLL12",0.579166237410354,"TTLL12"
"PTGES",0.723458668405419,"PTGES"
"AHDC1",0.4468692250462,"AHDC1"
"RBM27",0.396716739822857,"RBM27"
"HIBCH",0.565563493312,"HIBCH"
"RAP1GAP2",0.395464074709358,"RAP1GAP2"
"ZFYVE19",0.224852264949438,"ZFYVE19"
"ZNF330",0.250174232372375,"ZNF330"
"MID1",0.442364516024288,"MID1"
"NRDC",0.405782537758579,"NRDC"
"SSX1",0.639846743295019,"SSX1"
